127.0.0.1 - - [19/Nov/2021:10:23:26 +0900] "GET / HTTP/1.1" 404 807
192.168.0.158 - - [19/Nov/2021:13:50:31 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:50:31 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:50:31 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:50:32 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:50:32 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:50:33 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.7 - - [19/Nov/2021:13:50:33 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:50:34 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:50:34 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:50:34 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:50:35 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:50:35 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:50:36 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.7 - - [19/Nov/2021:13:50:36 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:50:37 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:50:37 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:50:37 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:50:38 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:50:38 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:50:39 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.7 - - [19/Nov/2021:13:50:39 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:50:40 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:50:40 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:50:40 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:50:41 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:50:41 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:50:42 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.7 - - [19/Nov/2021:13:50:42 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:50:43 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:50:43 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:50:43 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:50:44 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:50:45 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:50:45 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.7 - - [19/Nov/2021:13:50:45 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:50:46 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:50:46 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:50:46 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:50:47 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:50:48 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:50:48 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.7 - - [19/Nov/2021:13:50:48 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:50:49 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:50:49 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:50:49 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:50:50 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:50:51 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:50:51 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.7 - - [19/Nov/2021:13:50:51 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:50:52 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:50:52 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:50:52 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:50:53 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:50:54 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:50:54 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.7 - - [19/Nov/2021:13:50:54 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:50:55 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:50:55 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:50:55 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:50:56 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:50:57 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:50:57 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.7 - - [19/Nov/2021:13:50:57 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:50:58 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:50:58 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:50:58 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:50:59 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:51:00 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:51:00 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.7 - - [19/Nov/2021:13:51:00 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:51:01 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:51:01 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:51:01 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:51:02 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:51:03 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:51:03 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.7 - - [19/Nov/2021:13:51:03 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:51:04 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:51:04 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:51:04 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:51:05 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:51:06 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:51:06 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.7 - - [19/Nov/2021:13:51:06 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:51:07 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:51:07 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:51:07 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:51:08 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:51:09 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:51:09 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.7 - - [19/Nov/2021:13:51:09 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:51:10 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:51:10 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:51:10 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:51:11 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:51:12 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:51:12 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.7 - - [19/Nov/2021:13:51:12 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:51:13 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:51:13 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:51:13 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:51:14 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:51:15 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:51:15 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.7 - - [19/Nov/2021:13:51:15 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:51:16 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:51:16 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:51:16 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:51:17 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:51:18 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:51:18 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.7 - - [19/Nov/2021:13:51:18 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:51:19 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:51:19 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:51:19 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:51:20 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:51:21 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:51:21 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.7 - - [19/Nov/2021:13:51:21 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:51:22 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:51:22 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:51:22 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:51:23 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:51:24 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:51:24 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.7 - - [19/Nov/2021:13:51:24 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:51:25 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:51:25 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:51:25 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:51:26 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:51:27 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:51:27 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.7 - - [19/Nov/2021:13:51:27 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:51:28 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:51:28 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:51:28 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:51:29 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:51:30 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:51:30 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.7 - - [19/Nov/2021:13:51:30 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:51:31 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:51:31 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:51:31 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:51:32 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:51:33 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:51:33 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.7 - - [19/Nov/2021:13:51:33 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:51:34 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:51:34 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:51:34 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:51:35 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:51:36 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:51:36 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.7 - - [19/Nov/2021:13:51:36 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:51:37 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:51:37 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:51:37 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:51:38 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:51:39 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:51:39 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.7 - - [19/Nov/2021:13:51:39 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:51:40 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:51:40 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:51:40 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:51:41 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:51:42 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:51:42 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.7 - - [19/Nov/2021:13:51:42 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:51:43 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
192.168.0.158 - - [19/Nov/2021:13:51:43 +0900] "POST /sp/iot1.mc?temp=-1.193959466E9&humi=-1.139614796E9 HTTP/1.1" 200 -
